,PREDDEG,CONTROL,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_MEN
1763,3.0,2.0,1504.0,0.7547,0.131,0.0086,0.014,0.0166,0.0027,0.0166,0.0366,0.0193,0.4621
1764,3.0,1.0,3593.0,0.6972,0.0768,0.0868,0.0284,0.039,0.0058,0.0195,0.0245,0.022,0.3924
1765,3.0,2.0,1447.0,0.3469,0.1555,0.0995,0.0076,0.0028,0.0124,0.0401,0.311,0.0242,0.6144
1766,3.0,1.0,2976.0,0.7053,0.126,0.0252,0.0198,0.006,0.0024,0.0827,0.0138,0.0188,0.3851
1767,3.0,1.0,23092.0,0.788,0.0647,0.0524,0.0282,0.0017,0.001,0.0462,0.0107,0.0071,0.4586
1768,3.0,1.0,6762.0,0.526,0.1303,0.126,0.1009,0.0031,0.0007,0.0506,0.043,0.0194,0.4083
1769,3.0,1.0,5668.0,0.8047,0.0311,0.0512,0.0429,0.0037,0.0,0.0344,0.0206,0.0115,0.7724
1770,3.0,1.0,5718.0,0.6226,0.1665,0.0357,0.0493,0.003,0.0007,0.0393,0.0219,0.061,0.443
1771,2.0,1.0,3139.0,0.7741,0.0927,0.0605,0.0159,0.0051,0.0016,0.0344,0.0013,0.0143,0.367
1772,4.0,2.0,,,,,,,,,,,
1773,1.0,3.0,44.0,0.7955,0.0227,0.1364,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455
1774,3.0,1.0,3318.0,0.786,0.0292,0.0341,0.0268,0.0015,0.0006,0.0353,0.079,0.0075,0.3993
1775,3.0,1.0,4760.0,0.8305,0.0441,0.0405,0.0078,0.0021,0.0008,0.0347,0.0252,0.0143,0.4069
1776,3.0,2.0,555.0,0.8396,0.0198,0.0577,0.0072,0.018,0.0,0.0234,0.0252,0.009,0.5459
1777,3.0,2.0,1468.0,0.8576,0.0136,0.0354,0.0123,0.0048,0.0007,0.0341,0.0198,0.0218,0.4387
1778,3.0,2.0,7131.0,0.4314,0.1833,0.2326,0.0227,0.0074,0.008,0.066,0.0198,0.0287,0.5385
1779,3.0,3.0,96.0,0.4063,0.5833,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.125
1780,1.0,1.0,28.0,0.7857,0.1071,0.0357,0.0,0.0,0.0,0.0714,0.0,0.0,0.3214
1781,2.0,2.0,1820.0,0.6687,0.1791,0.0374,0.0165,0.0049,0.0022,0.0209,0.0016,0.0687,0.9192
1782,3.0,3.0,259.0,0.7143,0.1236,0.0463,0.0309,0.0154,0.0,0.0116,0.0,0.0579,0.1429
1783,3.0,2.0,1921.0,0.6221,0.0963,0.1489,0.0359,0.0042,0.0016,0.037,0.0198,0.0344,0.3399
1784,1.0,1.0,46.0,0.8261,0.0435,0.0,0.0217,0.0,0.0,0.1087,0.0,0.0,0.413
1785,3.0,2.0,7277.0,0.6247,0.0737,0.0781,0.1283,0.0012,0.0007,0.0477,0.0361,0.0095,0.3853
1786,1.0,3.0,33.0,0.9091,0.0303,0.0606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,1.0,3.0,21.0,0.5238,0.1905,0.1429,0.0,0.0476,0.0,0.0476,0.0476,0.0,0.1905
1788,3.0,2.0,60.0,0.5833,0.3667,0.0333,0.0,0.0,0.0,0.0167,0.0,0.0,0.5333
1789,3.0,2.0,254.0,0.6142,0.1142,0.0315,0.1299,0.0039,0.0079,0.0394,0.0315,0.0276,0.3504
1790,2.0,1.0,12011.0,0.5123,0.3303,0.0418,0.0386,0.0021,0.0009,0.0471,0.0107,0.0162,0.3293
1791,4.0,2.0,,,,,,,,,,,
1792,3.0,2.0,1700.0,0.7518,0.0465,0.0382,0.01,0.0065,0.0029,0.0247,0.0218,0.0976,0.3529
1793,2.0,1.0,922.0,0.8655,0.0271,0.0239,0.0076,0.0108,0.0011,0.0282,0.0108,0.0249,0.2928
1794,1.0,3.0,119.0,0.1092,0.8235,0.0,0.0252,0.0084,0.0,0.0168,0.0,0.0168,0.0084
1795,2.0,1.0,2658.0,0.7972,0.047,0.0914,0.006,0.0053,0.003,0.0376,0.0038,0.0087,0.3473
1796,3.0,2.0,409.0,0.6528,0.0733,0.0269,0.0171,0.0073,0.0,0.0807,0.0024,0.1394,0.0
1797,3.0,1.0,7306.0,0.7772,0.094,0.0307,0.0096,0.0022,0.0003,0.0298,0.0385,0.0178,0.3972
1798,3.0,1.0,14210.0,0.8044,0.0366,0.0445,0.0181,0.003,0.0013,0.0392,0.0239,0.0291,0.4039
1799,2.0,1.0,2049.0,0.7472,0.0991,0.0249,0.0044,0.0063,0.0005,0.0,0.0044,0.1132,0.2894
1800,2.0,1.0,1077.0,0.8607,0.026,0.039,0.0056,0.0037,0.0009,0.0501,0.0056,0.0084,0.2423
1801,4.0,2.0,,,,,,,,,,,
1802,3.0,2.0,7713.0,0.4639,0.0873,0.1107,0.1912,0.0013,0.0014,0.0598,0.0652,0.0192,0.4717
1803,3.0,2.0,2327.0,0.6244,0.1401,0.0675,0.0365,0.0009,0.0013,0.0468,0.0258,0.0567,0.4375
1804,3.0,2.0,650.0,0.7692,0.0769,0.0508,0.0077,0.0046,0.0015,0.0615,0.02,0.0077,0.5785
1805,3.0,2.0,779.0,0.7086,0.0796,0.0886,0.0103,0.0051,0.0051,0.0501,0.0321,0.0205,0.4955
1806,3.0,2.0,726.0,0.7163,0.0386,0.0537,0.0096,0.0,0.0014,0.0372,0.0358,0.1074,0.2741
1807,1.0,3.0,38.0,0.8421,0.0526,0.0263,0.0,0.0,0.0,0.0789,0.0,0.0,0.0
1808,2.0,2.0,283.0,0.0671,0.0,0.0035,0.0,0.9223,0.0,0.0071,0.0,0.0,0.2862
1809,1.0,3.0,30.0,0.9333,0.0,0.0333,0.0,0.0333,0.0,0.0,0.0,0.0,0.0333
1810,1.0,1.0,312.0,0.8333,0.0128,0.0577,0.0064,0.0224,0.0,0.0,0.0,0.0673,0.625
1811,1.0,3.0,81.0,0.8519,0.0123,0.0617,0.0,0.037,0.0,0.037,0.0,0.0,0.0247
1812,3.0,2.0,1084.0,0.81,0.0065,0.0397,0.0129,0.0055,0.0028,0.0424,0.0028,0.0775,0.3884
1813,2.0,1.0,308.0,0.6656,0.0779,0.0714,0.0032,0.0357,0.0032,0.0325,0.0844,0.026,0.5097
1814,2.0,1.0,129.0,0.0543,0.0,0.0,0.0,0.9457,0.0,0.0,0.0,0.0,0.3488
1815,3.0,1.0,2818.0,0.7747,0.0128,0.0649,0.0092,0.0465,0.0018,0.0568,0.0142,0.0192,0.3556
1816,2.0,1.0,1188.0,0.8215,0.0067,0.0328,0.016,0.0244,0.0051,0.0168,0.0067,0.0699,0.4327
1817,2.0,1.0,105.0,0.1429,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,0.0,0.4286
1818,2.0,1.0,458.0,0.1856,0.0044,0.0044,0.0066,0.7948,0.0,0.0,0.0,0.0044,0.3122
1819,2.0,1.0,748.0,0.7447,0.0094,0.0521,0.0254,0.0521,0.0,0.111,0.0,0.0053,0.2553
1820,3.0,2.0,660.0,0.7258,0.0636,0.0439,0.0424,0.0303,0.0197,0.0,0.0303,0.0439,0.3652
1821,2.0,1.0,637.0,0.8038,0.0063,0.0612,0.011,0.0267,0.0016,0.0612,0.0,0.0283,0.4176
1822,2.0,1.0,265.0,0.0264,0.0038,0.0,0.0,0.966,0.0,0.0038,0.0,0.0,0.3057
1823,2.0,1.0,383.0,0.799,0.0313,0.0496,0.0,0.0601,0.0183,0.0183,0.0,0.0235,0.3238
1824,3.0,1.0,1467.0,0.818,0.0068,0.0314,0.0116,0.0327,0.0,0.0082,0.0286,0.0627,0.6101
1825,3.0,1.0,14329.0,0.8428,0.0045,0.052,0.0103,0.0149,0.0009,0.0532,0.0131,0.0082,0.5367
1826,3.0,1.0,7026.0,0.7606,0.0094,0.0625,0.0112,0.0417,0.0011,0.0733,0.0088,0.0313,0.4209
1827,3.0,1.0,838.0,0.7053,0.0298,0.0358,0.0072,0.1754,0.0048,0.031,0.0,0.0107,0.5465
1828,3.0,2.0,807.0,0.7187,0.0347,0.0892,0.0037,0.026,0.005,0.0694,0.0508,0.0025,0.5118
1829,2.0,1.0,561.0,0.2068,0.0018,0.0089,0.0036,0.7772,0.0018,0.0,0.0,0.0,0.3084
1830,3.0,1.0,1283.0,0.8137,0.0117,0.0483,0.0039,0.0678,0.0062,0.0327,0.0016,0.014,0.3437
1831,2.0,2.0,35.0,0.4571,0.2857,0.1143,0.0,0.0857,0.0,0.0571,0.0,0.0,0.6286
1832,3.0,2.0,8903.0,0.5663,0.144,0.1474,0.0384,0.0086,0.0061,0.0331,0.0004,0.0556,0.4434
1833,3.0,2.0,616.0,0.6737,0.0812,0.039,0.0406,0.0162,0.0016,0.0649,0.0,0.0828,0.1185
1834,3.0,2.0,560.0,0.8982,0.0214,0.0357,0.025,0.0,0.0,0.0161,0.0,0.0036,0.0821
1835,1.0,1.0,3477.0,0.6359,0.04,0.3005,0.0106,0.0104,0.0014,0.0012,0.0,0.0,0.3794
1836,3.0,1.0,1642.0,0.7862,0.0371,0.1084,0.0055,0.0122,0.0018,0.0311,0.0146,0.003,0.4032
1837,1.0,3.0,57.0,0.3509,0.2456,0.2281,0.0175,0.0,0.0,0.1053,0.0,0.0526,0.8246
1838,3.0,2.0,1190.0,0.7782,0.0286,0.0571,0.0067,0.0025,0.0008,0.0286,0.0185,0.079,0.4866
1839,3.0,2.0,4455.0,0.7185,0.0215,0.0941,0.0777,0.0036,0.0022,0.055,0.0195,0.0079,0.4074
1840,3.0,2.0,1102.0,0.7486,0.0472,0.1162,0.01,0.0036,0.0,0.0327,0.0281,0.0136,0.5417
1841,3.0,2.0,923.0,0.6923,0.0455,0.1094,0.0043,0.0043,0.0022,0.0358,0.0542,0.052,0.4605
1842,2.0,2.0,19.0,0.6842,0.2105,0.0,0.0526,0.0,0.0,0.0526,0.0,0.0,0.0526
1843,1.0,3.0,127.0,0.7244,0.0472,0.1496,0.0315,0.0079,0.0,0.0394,0.0,0.0,0.0236
1844,3.0,1.0,4289.0,0.744,0.0259,0.1383,0.0098,0.0016,0.0012,0.0266,0.0469,0.0058,0.3754
1845,3.0,2.0,857.0,0.7806,0.0455,0.0887,0.0303,0.0023,0.0023,0.0245,0.0012,0.0245,0.0945
1846,2.0,1.0,6467.0,0.497,0.1135,0.1719,0.0305,0.0039,0.0011,0.0503,0.0079,0.124,0.4712
1847,2.0,1.0,943.0,0.7614,0.0276,0.122,0.0053,0.0042,0.0032,0.0286,0.0456,0.0021,0.3977
1848,3.0,2.0,1200.0,0.5883,0.0775,0.1475,0.0242,0.0008,0.0008,0.0142,0.0067,0.14,0.5042
1849,3.0,1.0,12010.0,0.6212,0.0729,0.1618,0.0472,0.0033,0.001,0.047,0.0371,0.0084,0.4459
1850,2.0,1.0,218.0,0.0413,0.0,0.0092,0.0092,0.9358,0.0046,0.0,0.0,0.0,0.2615
1851,3.0,1.0,913.0,0.8028,0.0307,0.0811,0.0318,0.0,0.0,0.034,0.012,0.0077,0.1281
1852,3.0,2.0,1686.0,0.8007,0.0261,0.0872,0.0279,0.0036,0.0006,0.0285,0.0071,0.0184,0.433
1853,3.0,1.0,19448.0,0.7599,0.0277,0.0829,0.0364,0.0024,0.0006,0.0344,0.046,0.0098,0.5052
1854,2.0,1.0,2493.0,0.7501,0.0168,0.1516,0.0096,0.012,0.0012,0.0221,0.0257,0.0108,0.4713
1855,3.0,1.0,1415.0,0.7159,0.1399,0.065,0.0148,0.029,0.0049,0.0163,0.0078,0.0064,0.3845
1856,3.0,2.0,24.0,0.75,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.7083
1857,3.0,2.0,599.0,0.6127,0.0751,0.2321,0.02,0.0033,0.0,0.0351,0.0134,0.0083,0.0
1858,2.0,1.0,5984.0,0.7502,0.0478,0.107,0.0363,0.0047,0.0018,0.0495,0.0,0.0028,0.495
1859,3.0,2.0,574.0,0.4913,0.1028,0.2422,0.0557,0.0035,0.0087,0.0401,0.0505,0.0052,0.439
1860,2.0,1.0,246.0,0.935,0.0,0.0447,0.0,0.0,0.0,0.0163,0.0,0.0041,0.3496
1861,3.0,1.0,3048.0,0.7936,0.022,0.0935,0.0095,0.0115,0.0003,0.0308,0.0331,0.0056,0.416
1862,2.0,1.0,930.0,0.629,0.0237,0.2075,0.0226,0.014,0.0,0.0,0.0634,0.0398,0.3763
1863,3.0,2.0,435.0,0.4966,0.131,0.2,0.0161,0.0207,0.0069,0.0184,0.0782,0.0322,0.5356
1864,1.0,3.0,215.0,0.2465,0.1767,0.386,0.0884,0.0047,0.0279,0.0512,0.0,0.0186,0.0419
1865,2.0,3.0,362.0,0.5414,0.0331,0.3343,0.0193,0.0414,0.0028,0.0193,0.0,0.0083,0.6133
1866,2.0,1.0,27817.0,0.2629,0.1016,0.3856,0.1029,0.004,0.0119,0.074,0.0079,0.0493,0.4036
1867,1.0,3.0,632.0,0.269,0.1962,0.2405,0.1456,0.0,0.0522,0.0237,0.0,0.0728,0.2184
1868,3.0,1.0,24835.0,0.2629,0.0883,0.3343,0.1639,0.0027,0.0089,0.1168,0.0184,0.0039,0.4315
1869,3.0,1.0,16274.0,0.5285,0.0339,0.2368,0.0824,0.0057,0.0045,0.0843,0.0082,0.0157,0.4692
1870,1.0,1.0,1953.0,0.5991,0.0389,0.2207,0.0174,0.0348,0.0097,0.0307,0.001,0.0476,0.3395
1871,3.0,2.0,276.0,0.8623,0.029,0.0326,0.029,0.0145,0.0145,0.0,0.0,0.0181,0.5109
1872,2.0,1.0,6307.0,0.4603,0.0246,0.3796,0.0545,0.0125,0.0003,0.0425,0.0076,0.0181,0.4143
1873,2.0,1.0,2010.0,0.5438,0.0139,0.2642,0.0279,0.0279,0.0045,0.0478,0.0,0.0701,0.39
1874,3.0,2.0,780.0,0.7962,0.0269,0.0231,0.0282,0.0038,0.0,0.0077,0.0179,0.0962,0.2833
1875,3.0,2.0,4533.0,0.4972,0.0536,0.0999,0.1416,0.0117,0.0002,0.0615,0.1165,0.0176,0.5065
1876,1.0,3.0,82.0,0.9268,0.0244,0.0,0.0122,0.0,0.0122,0.0,0.0,0.0244,0.0122
1877,1.0,3.0,158.0,0.8861,0.0253,0.019,0.0253,0.0127,0.0127,0.0063,0.0,0.0127,0.1392
1878,3.0,2.0,1277.0,0.733,0.0713,0.0807,0.0164,0.0039,0.0023,0.0243,0.0329,0.0352,0.4675
1879,4.0,1.0,,,,,,,,,,,
1880,1.0,3.0,53.0,0.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.3774,0.3962,0.0377
1881,3.0,2.0,67.0,0.9552,0.0149,0.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.5075
1882,1.0,3.0,84.0,0.8571,0.0714,0.0595,0.0119,0.0,0.0,0.0,0.0,0.0,0.0357
1883,3.0,2.0,1261.0,0.4758,0.1515,0.0991,0.0135,0.0071,0.0016,0.0349,0.0301,0.1864,0.4504
1884,1.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,3.0,2.0,119248.0,0.4944,0.132,0.1089,0.0163,0.0049,0.0033,0.0252,0.0057,0.2093,0.3674
1886,1.0,3.0,17.0,0.8235,0.0,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.1176
1887,3.0,1.0,11429.0,0.8457,0.0098,0.0392,0.029,0.0009,0.0001,0.0228,0.0139,0.0387,0.4365
1888,3.0,1.0,2930.0,0.8307,0.0195,0.0454,0.0133,0.0031,0.0014,0.0328,0.0041,0.0498,0.4536
1889,3.0,1.0,643.0,0.7123,0.0342,0.0731,0.056,0.0,0.0,0.0264,0.0109,0.0871,0.5039
1890,3.0,1.0,3486.0,0.8006,0.0258,0.0453,0.0146,0.0026,0.0,0.0307,0.0158,0.0645,0.5066
1891,2.0,1.0,2411.0,0.7827,0.0477,0.0643,0.022,0.0046,0.0004,0.0328,0.0,0.0456,0.3608
1892,1.0,1.0,501.0,0.8623,0.004,0.0299,0.006,0.004,0.004,0.0319,0.0,0.0579,0.3373
1893,2.0,1.0,654.0,0.8043,0.0275,0.0566,0.0275,0.0031,0.0,0.0382,0.0,0.0428,0.2248
1894,2.0,1.0,527.0,0.8482,0.0076,0.0323,0.0057,0.0076,0.0,0.0304,0.0,0.0683,0.4877
1895,2.0,1.0,1887.0,0.7054,0.0615,0.0991,0.0344,0.0032,0.0011,0.0376,0.0,0.0578,0.4526
1896,2.0,1.0,1033.0,0.6641,0.0348,0.211,0.0194,0.001,0.001,0.0474,0.0,0.0213,0.453
1897,2.0,1.0,1394.0,0.8106,0.0222,0.0509,0.0323,0.0036,0.0036,0.0352,0.0,0.0416,0.3852
1898,1.0,3.0,87.0,0.9195,0.0115,0.0,0.023,0.0,0.0,0.0,0.0,0.046,0.069
1899,3.0,2.0,1394.0,0.731,0.0897,0.0574,0.0294,0.0036,0.0022,0.0237,0.0,0.0631,0.2202
1900,3.0,2.0,1952.0,0.8607,0.0164,0.0441,0.0102,0.0005,0.0005,0.0246,0.0046,0.0384,0.3888
1901,2.0,2.0,109.0,0.6422,0.1835,0.0734,0.0092,0.0092,0.0,0.0826,0.0,0.0,0.2018
1902,3.0,1.0,1340.0,0.8575,0.0343,0.0493,0.0149,0.0022,0.0007,0.0179,0.0,0.0231,0.2903
1903,3.0,2.0,89.0,0.7416,0.0,0.0449,0.0112,0.0225,0.0,0.0337,0.0,0.1461,0.4607
1904,1.0,3.0,507.0,0.5404,0.14,0.2742,0.0256,0.0059,0.0079,0.0,0.0059,0.0,0.0454
1905,2.0,2.0,32.0,0.2813,0.0,0.0938,0.0313,0.0,0.0,0.0,0.5938,0.0,0.0
1906,2.0,1.0,4098.0,0.4319,0.1403,0.2711,0.0644,0.0032,0.0037,0.0388,0.0039,0.0427,0.3531
1907,1.0,3.0,479.0,0.1336,0.2359,0.5407,0.023,0.0104,0.0021,0.0313,0.0,0.023,0.4468
1908,2.0,1.0,9587.0,0.3272,0.0692,0.385,0.0925,0.0023,0.0038,0.0129,0.0458,0.0613,0.4676
1909,3.0,3.0,2031.0,0.0916,0.1241,0.4161,0.0143,0.0,0.001,0.0064,0.0098,0.3368,0.2467
1910,3.0,2.0,3150.0,0.9756,0.0,0.0003,0.0,0.0,0.0,0.0,0.0241,0.0,1.0
1911,3.0,2.0,1294.0,0.0827,0.4923,0.3261,0.0216,0.0093,0.0023,0.0062,0.0232,0.0363,0.3887
1912,2.0,1.0,7884.0,0.5955,0.0922,0.1998,0.0393,0.002,0.0015,0.0249,0.0161,0.0287,0.4739
1913,2.0,1.0,5900.0,0.5264,0.1863,0.1478,0.0498,0.0014,0.0014,0.0439,0.0175,0.0256,0.3912
1914,3.0,2.0,1624.0,0.2919,0.1681,0.3103,0.0376,0.0012,0.0006,0.0148,0.1115,0.064,0.3818
1915,2.0,1.0,6207.0,0.3614,0.1812,0.1891,0.0477,0.0029,0.0018,0.0342,0.0438,0.1379,0.3775
1916,3.0,2.0,1111.0,0.6337,0.0873,0.171,0.0216,0.0018,0.0,0.0,0.0036,0.081,0.3645
1917,1.0,1.0,76.0,0.3684,0.1579,0.4211,0.0526,0.0,0.0,0.0,0.0,0.0,0.9342
1918,1.0,3.0,618.0,0.1294,0.4239,0.2427,0.0453,0.0032,0.0016,0.0372,0.0,0.1165,0.233
1919,1.0,3.0,699.0,0.0844,0.1402,0.7268,0.0143,0.0029,0.0,0.0172,0.0,0.0143,0.0844
1920,2.0,1.0,5478.0,0.5057,0.0518,0.2605,0.0577,0.0027,0.0011,0.0296,0.0186,0.0723,0.5268
1921,2.0,1.0,1937.0,0.3764,0.1507,0.3557,0.0186,0.0021,0.0005,0.0439,0.0021,0.0501,0.332
1922,3.0,2.0,1520.0,0.5539,0.0882,0.048,0.0421,0.0026,0.0,0.0914,0.1164,0.0572,0.4171
1923,1.0,3.0,340.0,0.4618,0.1765,0.2941,0.0176,0.0029,0.0029,0.0206,0.0,0.0235,0.9412
1924,2.0,1.0,5435.0,0.0598,0.4753,0.2657,0.0329,0.0013,0.0018,0.0155,0.1027,0.0451,0.3954
1925,1.0,3.0,107.0,0.0187,0.7757,0.0935,0.0,0.0,0.0,0.0093,0.0,0.1028,0.0748
1926,3.0,2.0,2515.0,0.2143,0.1157,0.3988,0.0501,0.0016,0.0012,0.0183,0.0708,0.1292,0.4497
1927,3.0,2.0,1903.0,0.2486,0.2286,0.3694,0.0562,0.0016,0.0042,0.0205,0.0268,0.0441,0.2733
1928,3.0,2.0,2230.0,0.5538,0.096,0.2229,0.0466,0.0018,0.0009,0.0296,0.0022,0.0462,0.426
1929,1.0,3.0,92.0,0.1848,0.2065,0.587,0.0217,0.0,0.0,0.0,0.0,0.0,0.9891
1930,3.0,2.0,1314.0,0.5495,0.0883,0.1583,0.0236,0.0023,0.0015,0.0244,0.0312,0.121,0.2481
1931,3.0,1.0,14925.0,0.6529,0.1039,0.1265,0.0568,0.0013,0.0007,0.0377,0.0124,0.0078,0.5264
1932,2.0,1.0,4706.0,0.5977,0.1207,0.0914,0.0306,0.0017,0.0017,0.0404,0.004,0.1118,0.4146
1933,1.0,3.0,85.0,0.0706,0.1059,0.0235,0.0235,0.0,0.0,0.0471,0.0,0.7294,0.0471
1934,2.0,3.0,678.0,0.382,0.1962,0.3289,0.0693,0.0044,0.0059,0.0,0.0133,0.0,0.1431
1935,1.0,2.0,182.0,0.3681,0.1044,0.1703,0.1758,0.0,0.011,0.1593,0.0,0.011,0.1209
1936,2.0,1.0,6286.0,0.1266,0.1298,0.5587,0.0725,0.0035,0.0033,0.0204,0.0157,0.0694,0.3807
1937,3.0,1.0,5146.0,0.1794,0.2149,0.4454,0.0785,0.0023,0.0033,0.0266,0.0089,0.0406,0.4199
1938,1.0,3.0,86.0,0.6047,0.1512,0.1744,0.0698,0.0,0.0,0.0,0.0,0.0,0.814
1939,3.0,1.0,10291.0,0.2815,0.2029,0.3484,0.0584,0.001,0.0017,0.0223,0.0275,0.0563,0.3851
1940,1.0,3.0,1550.0,0.2413,0.3297,0.3387,0.0284,0.0013,0.0032,0.0439,0.0,0.0135,0.9658
1941,1.0,3.0,316.0,0.6297,0.1487,0.1171,0.038,0.0032,0.0032,0.038,0.0,0.0222,0.0095
1942,2.0,1.0,5434.0,0.336,0.2173,0.2339,0.0674,0.0017,0.0013,0.0351,0.0547,0.0526,0.4407
1943,2.0,1.0,8159.0,0.2486,0.1298,0.3564,0.1468,0.0029,0.0026,0.0348,0.0341,0.044,0.454
1944,3.0,2.0,4057.0,0.6833,0.0515,0.1624,0.0242,0.0005,0.0,0.0271,0.015,0.036,0.3825
1945,3.0,1.0,15993.0,0.4021,0.1367,0.3197,0.0668,0.0015,0.0017,0.0303,0.0104,0.0309,0.3867
1946,1.0,2.0,637.0,0.2747,0.3077,0.2292,0.1036,0.0031,0.0094,0.0534,0.0,0.0188,0.1287
1947,2.0,3.0,435.0,0.2667,0.1609,0.508,0.0391,0.0046,0.0069,0.0,0.0138,0.0,0.292
1948,4.0,2.0,,,,,,,,,,,
1949,1.0,3.0,199.0,0.3769,0.1106,0.4271,0.0151,0.0151,0.0,0.0151,0.0302,0.0101,0.1005
1950,3.0,1.0,8377.0,0.3294,0.0945,0.2239,0.2299,0.0013,0.0004,0.0344,0.0599,0.0263,0.7528
1951,2.0,1.0,5965.0,0.6387,0.0531,0.1842,0.0225,0.001,0.0015,0.035,0.0169,0.0469,0.4278
1952,1.0,3.0,143.0,0.5175,0.1958,0.1119,0.014,0.0,0.0,0.049,0.0,0.1119,0.0629
1953,1.0,3.0,466.0,0.2146,0.1567,0.5429,0.0129,0.0,0.0064,0.0215,0.0064,0.0386,0.0536
1954,2.0,1.0,4623.0,0.1614,0.1043,0.6158,0.0521,0.0019,0.0026,0.0104,0.0009,0.0506,0.3725
1955,1.0,3.0,824.0,0.3653,0.2913,0.2985,0.0218,0.0012,0.0,0.0218,0.0,0.0,0.8422
1956,4.0,2.0,,,,,,,,,,,
1957,3.0,2.0,5236.0,0.385,0.0833,0.1052,0.229,0.0019,0.001,0.0642,0.1165,0.0139,0.501
1958,3.0,2.0,216.0,0.8009,0.0,0.0,0.0,0.0,0.0,0.0,0.1991,0.0,1.0
1959,3.0,1.0,4859.0,0.5723,0.0665,0.2147,0.0992,0.0035,0.0,0.0002,0.0107,0.0329,0.4235
1960,1.0,3.0,200.0,0.255,0.15,0.515,0.015,0.0,0.0,0.025,0.015,0.025,0.1
1961,3.0,2.0,3174.0,0.5391,0.1456,0.1815,0.0595,0.0028,0.0016,0.0,0.0211,0.0488,0.4187
1962,3.0,1.0,4747.0,0.4049,0.1883,0.2022,0.1184,0.0015,0.0013,0.0392,0.024,0.0202,0.3746
1963,3.0,1.0,35827.0,0.3402,0.0658,0.1363,0.3147,0.0007,0.0012,0.0358,0.0889,0.0164,0.5
1964,3.0,1.0,8066.0,0.2031,0.1882,0.3206,0.1756,0.0007,0.0021,0.0248,0.0682,0.0167,0.4524
1965,1.0,2.0,15.0,0.9333,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667
1966,1.0,2.0,73.0,0.4795,0.4247,0.0685,0.0137,0.0,0.0137,0.0,0.0,0.0,0.0959
1967,3.0,2.0,2017.0,0.1894,0.172,0.4556,0.0734,0.0015,0.0005,0.003,0.0625,0.0421,0.3773
1968,2.0,1.0,878.0,0.4465,0.2631,0.1253,0.0114,0.0046,0.0023,0.0205,0.0194,0.1071,0.3736
1969,3.0,2.0,5924.0,0.5029,0.0896,0.2098,0.1072,0.0019,0.001,0.041,0.0192,0.0273,0.4578
1970,1.0,3.0,151.0,0.351,0.2053,0.3576,0.0331,0.0,0.0,0.0,0.0066,0.0464,0.1589
1971,3.0,2.0,688.0,0.234,0.3198,0.2733,0.032,0.0044,0.0073,0.0291,0.0233,0.077,0.3532
1972,2.0,1.0,5387.0,0.4427,0.1249,0.2621,0.0665,0.0017,0.0026,0.0249,0.0171,0.0575,0.5036
1973,3.0,2.0,4053.0,0.5149,0.0227,0.1466,0.1794,0.0002,0.001,0.0,0.0244,0.1108,0.6985
1974,3.0,1.0,8359.0,0.6101,0.0896,0.1714,0.0713,0.0013,0.0012,0.036,0.0092,0.0098,0.3936
1975,3.0,2.0,76.0,0.9211,0.0,0.0,0.0,0.0,0.0,0.0,0.0789,0.0,1.0
1976,1.0,3.0,330.0,0.1273,0.1333,0.5727,0.0636,0.0061,0.0061,0.0758,0.0,0.0152,0.9576
1977,3.0,1.0,8615.0,0.4813,0.1432,0.133,0.0413,0.0046,0.0036,0.0374,0.0072,0.1483,0.6048
1978,3.0,1.0,6491.0,0.6053,0.0538,0.1692,0.114,0.0009,0.0009,0.022,0.008,0.0259,0.4267
1979,2.0,1.0,7591.0,0.1528,0.3034,0.4231,0.041,0.0026,0.0022,0.0265,0.0079,0.0404,0.3691
1980,3.0,1.0,7165.0,0.339,0.1874,0.3398,0.0787,0.0011,0.0013,0.0272,0.0133,0.0121,0.4082
1981,1.0,3.0,732.0,0.1967,0.2418,0.3552,0.0041,0.0055,0.0014,0.0178,0.0,0.1776,0.1598
1982,1.0,1.0,15275.0,0.2536,0.0291,0.5392,0.0215,0.0709,0.0028,0.028,0.0033,0.0516,0.3757
1983,1.0,1.0,924.0,0.0022,0.0032,0.0076,0.0022,0.9816,0.0,0.0011,0.0022,0.0,0.3582
1984,2.0,1.0,4707.0,0.1778,0.0144,0.7291,0.0081,0.0108,0.0008,0.0138,0.0285,0.0166,0.3877
1985,1.0,1.0,1277.0,0.361,0.0509,0.5098,0.0211,0.0055,0.0031,0.0352,0.0008,0.0125,0.2529
